course_id,course_title,course_name,course_section_code,course_department,instructor_full_name,u_grad,grad,non_degree,x_reg,vus,employee,withdraw,total
204004,ECON 985WA,"Research in Labor Economics, L",1,Economics,"Cramer,Judd N.L.",11,0,0,0,0,0,0,11
210880,EDU 300,Doctoral Research,001,Faculty of Arts & Sciences,NA,0,58,0,0,0,0,0,58
210881,EDU 301,Doctoral Teaching,001,Faculty of Arts & Sciences,NA,0,39,0,0,0,0,0,39
210882,EDU 302,Doctoral Independent Study,001,Faculty of Arts & Sciences,NA,0,19,0,0,0,0,0,19
160234,EGYPTIAN 200,Egyptian Text Reading,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",1,1,0,0,0,0,0,2
126691,EGYPTIAN AA,The Language of the Pharaohs,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",7,0,0,1,0,0,0,8
203918,EMR 127,Racial and Ethnic Inequality,001,"Ethnicity, Migration, Rights","Warikoo,Natasha Kumar",5,1,0,0,0,0,0,6
207804,EMR 131,Loves Labors Found: Uncovering,001,"Ethnicity, Migration, Rights","Light,Caroline",7,0,0,0,0,0,0,7
208020,EMR 132,Detention Deportation Resistan,001,"Ethnicity, Migration, Rights","Shull,Kristina Karin",6,1,0,2,0,0,0,9
112199,EMREAS 17,Logical Reasoning,001,General Education,"Richard,Mark",8,0,0,1,0,0,0,9
125932,EMREAS 20,Cure for Health Care,001,General Education,"Cutler,David",117,0,0,0,1,0,0,118
144350,ENG-SCI 100HFA,Engineering Design Projects,001,Engineering Sciences,"Keutsch,Frank N",61,0,0,0,0,0,0,61
160553,ENG-SCI 100HFB,Engineering Design Projects,001,Engineering Sciences,"Keutsch,Frank N",1,0,0,0,0,0,0,1
156427,ENG-SCI 115,Mathematical Modeling,001,Engineering Sciences,"Mahadevan,L",1,1,0,0,0,0,0,2
144157,ENG-SCI 125,Mechanical Systems,001,Engineering Sciences,"Kozinsky,Boris",32,0,0,2,0,0,0,34
118939,ENG-SCI 139,Innovation in Science and Engr,001,Engineering Sciences,"Weitz,David A.",198,0,1,0,9,0,0,208
207597,ENG-SCI 152,"Circuits,Devices,Transduction",001,Engineering Sciences,"Zickler,Todd",16,0,0,0,0,0,0,16
156518,ENG-SCI 153,Laboratory Electronics,001,Engineering Sciences,"Abrams,David Eric",3,0,0,1,0,0,0,4
207626,ENG-SCI 155,Systems and Control,001,Engineering Sciences,"Li,Na",22,0,0,0,0,0,0,22
119048,ENG-SCI 173,Intro Electronic & Photonic Dv,001,Engineering Sciences,"Lombardo,Christopher Joseph",17,0,0,0,0,0,0,17
135598,ENG-SCI 181,Engineering Thermodynamics,001,Engineering Sciences,"Aziz,Michael J.",48,0,0,0,0,0,0,48
143870,ENG-SCI 190,Intro to Materials Science/Eng,001,Engineering Sciences,"Li,Xin",26,1,0,0,0,0,0,27
128317,ENG-SCI 21,The Innovator's Practice,001,Engineering Sciences,"Altringer,B",9,0,2,1,0,0,0,12
146772,ENG-SCI 220,Fluid Dynamics,001,Engineering Sciences,"Rice,James R.",0,5,0,0,0,0,0,5
114808,ENG-SCI 222,Advanced Cellular Engineering,001,Engineering Sciences,"Parker,Kevin K.",5,1,2,1,0,0,0,9
118942,ENG-SCI 239,Innovation Science & Engineeri,001,Engineering Sciences,"Weitz,David A.",2,2,0,4,0,0,0,8
144024,ENG-SCI 247,Fracture Mechanics,001,Engineering Sciences,"Suo,Zhigang",0,10,0,2,0,0,0,12
205412,ENG-SCI 25,Engineering Acoustical World,001,Engineering Sciences,"Wood,Robert J.",21,0,0,0,0,0,0,21
124746,ENG-SCI 267,Aerosol Science and Technology,001,Engineering Sciences,"Martin,Scot T.",0,6,0,0,0,0,0,6
123351,ENG-SCI 273,Optics and Photonics,001,Engineering Sciences,"Capasso,Federico",0,11,0,1,0,0,0,12
118028,ENG-SCI 274,Quantum Devices,001,Engineering Sciences,"Loncar,Marko",1,8,1,0,0,0,0,10
127590,ENG-SCI 276,MicroElectroMechanical System,001,Engineering Sciences,"Stark,Peter RH",0,4,0,0,0,0,0,4
208004,ENG-SCI 280,System Engineering,001,Engineering Sciences,"Howe,Robert D.",0,29,0,0,0,0,0,29
156219,ENG-SCI 291,Nano|Micro|Macro,001,Engineering Sciences,"Aizenberg,Joanna",0,3,0,3,0,0,0,6
160593,ENG-SCI 294HFRA,Quantum Materials and Devices,001,Engineering Sciences,"Westervelt,Robert M.",0,3,0,0,0,0,0,3
207614,ENG-SCI 297,Professional Writing Engineers,001,Engineering Sciences,"Needleman,Daniel",0,8,0,0,0,0,0,8
107995,ENG-SCI 298R,Practical Solutions for Tech,001,Engineering Sciences,"Carter,Ash",10,3,0,9,3,0,0,25
143668,ENG-SCI 299R,Topics in Engineering Sciences,001,Engineering Sciences,"Habbal,Fawwaz",0,21,0,1,0,0,0,22
125374,ENG-SCI 301,SEAS Teaching Practicum,001,Computer Science,"Girash,John",0,3,0,0,0,0,0,3
156746,ENG-SCI 306,Control Theory,001,Engineering Sciences,"Li,Na",0,3,0,0,0,0,0,3
148221,ENG-SCI 310,"Design, Sensing, and Control",001,Engineering Sciences,"Howe,Robert D.",0,1,0,0,0,0,0,1
205902,ENG-SCI 312,Information Theory & App,001,Engineering Sciences,"Calmon,Flavio du Pin",0,2,0,0,0,0,0,2
120087,ENG-SCI 314,Image Proc and Computer Vision,001,Engineering Sciences,"Zickler,Todd",0,2,0,0,0,0,0,2
146777,ENG-SCI 316,Wireless Computing Networking,001,Engineering Sciences,"Kung,H. T.",0,7,0,0,0,0,0,7
160964,ENG-SCI 318,Structured Representations,001,Engineering Sciences,"Ba,Demba",0,5,0,0,0,0,0,5
121405,ENG-SCI 320,Microrobotics & Robotic System,001,Engineering Sciences,"Wood,Robert J.",0,16,0,0,0,0,0,16
120117,ENG-SCI 324,Materials Processing,001,Engineering Sciences,"Lewis,Jennifer",0,7,0,0,0,0,0,7
115694,ENG-SCI 326,Mixed-Signal VLSI Design,001,Engineering Sciences,"Wei,Gu-Yeon",0,4,0,0,0,0,0,4
117620,ENG-SCI 332,Integrated Circuits and Electr,001,Engineering Sciences,"Ham,Donhee",0,6,0,0,0,0,0,6
118787,ENG-SCI 334,Mech & Materials Small Structu,001,Engineering Sciences,"Suo,Zhigang",0,7,0,0,0,0,0,7
114275,ENG-SCI 336,Mechanics of Engin Materials,001,Engineering Sciences,"Vlassak,Joost J.",0,3,0,0,0,0,0,3
125478,ENG-SCI 340,Materials Phys & Eng,001,Engineering Sciences,"Clarke,David",0,3,0,0,0,0,0,3
127073,ENG-SCI 342,Mechanics of Soft Materials,001,Engineering Sciences,"Bertoldi,Katia",0,7,0,0,0,0,0,7
121466,ENG-SCI 346,Neural Control of Movement,001,Engineering Sciences,"Smith,Maurice",0,7,0,0,0,0,0,7
127071,ENG-SCI 348,"Biomolecular Engineering,",001,Engineering Sciences,"Joshi,Neel S.",0,3,0,0,0,0,0,3
107734,ENG-SCI 350,Materials Science,001,Engineering Sciences,"Gordon,Roy G.",0,1,0,0,0,0,0,1
119262,ENG-SCI 352,Engineering Mammalian Cell,001,Engineering Sciences,"Mooney,David",0,7,0,0,0,0,0,7
118030,ENG-SCI 354,Cellular Biophysics,001,Engineering Sciences,"Parker,Kevin K.",0,6,0,0,0,0,0,6
144759,ENG-SCI 358,Atmosphere-Biosphere Interacti,001,Engineering Sciences,"Wofsy,Steven C.",0,3,0,0,0,0,0,3
144339,ENG-SCI 362,Atmospheric Chemistry,001,Engineering Sciences,"Jacob,Daniel J.",0,4,0,0,0,0,0,4
160978,ENG-SCI 372,Atmospheric & Environment Chem,001,Engineering Sciences,"Keutsch,Frank N",0,6,0,0,0,0,0,6
122347,ENG-SCI 380,Biologically Inspired Design,001,Engineering Sciences,"Walsh,Conor J",0,15,0,0,0,0,0,15
160965,ENG-SCI 384,Energy Related Materials,001,Engineering Sciences,"Li,Xin",0,4,0,0,0,0,0,4
205867,ENG-SCI 386,Drug Delivery Methodologies,001,Engineering Sciences,"Mitragotri,Samir",0,7,0,0,0,0,0,7
205885,ENG-SCI 388,Quantum Materials,001,Engineering Sciences,"Narang,Prineha",0,4,0,0,0,0,0,4
114496,ENG-SCI 390,Environmental Chemistry,001,Engineering Sciences,"Martin,Scot T.",0,2,0,0,0,0,0,2
160971,ENG-SCI 392,Environmental Chemistry,001,Engineering Sciences,"Sunderland,Elsie M",0,5,0,0,0,0,0,5
122884,ENG-SCI 396,"Nanoscale Optics, NEMS & Nanof",001,Engineering Sciences,"Loncar,Marko",0,2,0,0,0,0,0,2
127402,ENG-SCI 398,Multidimensional Signal,001,Engineering Sciences,"Lu,Yue",0,3,0,0,0,0,0,3
148434,ENG-SCI 51,Computer-Aided Machine Design,001,Engineering Sciences,"Walsh,Conor J",26,1,0,0,0,0,0,27
122339,ENG-SCI 53,Quant Physiol Basis for Bioeng,001,Engineering Sciences,"Moyer,Linsey Christine",30,0,0,0,0,0,0,30
208044,ENG-SCI 91HFR,Humanitarian Design Projects,001,Engineering Sciences,"Lombardo,Christopher Joseph",10,0,0,0,0,0,0,10
109477,ENG-SCI 91R,Supervised Reading and Researc,001,Engineering Sciences,"Kuang,Zhiming",13,0,0,0,0,0,0,13
109272,ENG-SCI 95R,Startup R & D,001,Engineering Sciences,"Bottino,Paul B.",18,0,0,0,2,0,0,20
144983,ENG-SCI 96,Engineering Problem Solving,001,Engineering Sciences,"Mooney,David",20,0,0,0,0,0,0,20
207605,ENGLISH 102J,Introduction to Old English,001,English,"Watson,Nicholas James",15,1,0,0,0,0,0,16
130257,ENGLISH 111,Epic: From Homer to Star Wars,001,English,"Whittington,Leah Jane",21,0,0,1,0,0,0,22
130892,ENGLISH 148,Modern Monsters in Lit & Film,001,English,"Lynch,Deidre",23,0,0,0,0,0,0,23
123603,ENGLISH 151,19th-Century Novel,001,English,"Price,Leah",10,0,0,2,0,1,0,13
120449,ENGLISH 157,The Classic Phase of the Novel,001,English,"Fisher,Philip",22,1,0,2,0,0,0,25
130253,ENGLISH 166,American Modernism,001,English,"Alworth,David J",19,2,0,0,0,0,0,21
146590,ENGLISH 181A,Intro to Asian American Lit,001,English,"Kim,Ju Yon",72,2,0,0,0,0,0,74
207555,ENGLISH 185E,The Essay: History & Practice,001,English,"Wood,James",39,4,0,1,0,2,0,46
203065,ENGLISH 188GF,Global Fictions,001,English,"Rich,Kelly Mee",24,2,0,3,0,0,0,29
205278,ENGLISH 20,Intro to Advanced Lit Study,001,English,"Alworth,David J",10,0,0,0,1,0,0,11
207587,ENGLISH 224T,"Texts, Fragments, and Reconsts",001,English,"Whittington,Leah Jane",1,4,1,0,0,0,0,6
130299,ENGLISH 233,Trans-Reformation English,001,English,"Simpson,W. James",1,11,0,2,0,0,0,14
130692,ENGLISH 242,English Enlightenment,001,English,"Engell,James",0,9,1,0,0,0,0,10
130901,ENGLISH 256N,Theory and Practice Victorian,001,English,"Price,Leah",0,7,0,0,0,0,0,7
118586,ENGLISH 264X,Sensatn & Moral Actn in Hardy,001,English,"Scarry,Elaine",2,6,1,2,0,0,0,11
207589,ENGLISH 277A,Contemporary Af-Am Lit,001,English,"Carpio,Glenda",4,6,0,1,0,0,0,11
130676,ENGLISH 279,Modern and Contemporary Poets,001,English,"Burt,Stephanie",2,6,0,2,0,0,0,10
207588,ENGLISH 280W,The Challenge of World Lit,001,English,"Puchner,Martin",1,4,0,0,0,0,0,5
111425,ENGLISH 300HF,Medieval Colloquium,001,English,"Simpson,W. James",0,1,0,0,0,0,0,1
111971,ENGLISH 302HF,Renaissance Colloquium,001,English,"Garber,Marjorie",0,2,0,0,0,0,0,2
117785,ENGLISH 304HF,Long Eighteenth Century,001,English,"Engell,James",0,9,0,0,0,0,0,9
148064,ENGLISH 306HF,Long 19th C. & Modernism,001,English,"Price,Leah",0,2,0,0,0,0,0,2
160636,ENGLISH 308HF,Theatre and Performance,001,English,"Kim,Ju Yon",0,2,0,0,0,0,0,2
112792,ENGLISH 312HF,Race and Ethnicity Colloquium,001,English,"Carpio,Glenda",0,1,0,0,0,0,0,1
123135,ENGLISH 350,Teaching Colloquium,001,English,"Garber,Marjorie",0,10,0,0,0,0,0,10
207884,ENGLISH 370,Placement Seminar,001,English,"Kim,Ju Yon",0,10,0,0,0,0,0,10
118927,ENGLISH 397,Directed Study,004,English,"Carpio,Glenda",0,12,0,0,0,0,0,12
118927,ENGLISH 397,Directed Study,005,English,"Claybaugh,Amanda",0,1,0,0,0,0,0,1
118927,ENGLISH 397,Directed Study,012,English,"Greenblatt,Stephen",0,2,0,0,0,0,0,2
118927,ENGLISH 397,Directed Study,014,English,"Lynch,Deidre",0,2,0,0,0,0,0,2
118927,ENGLISH 397,Directed Study,020,English,"Puchner,Martin",0,1,0,0,0,0,0,1
118927,ENGLISH 397,Directed Study,022,English,"Scarry,Elaine",0,1,0,0,0,0,0,1
118927,ENGLISH 397,Directed Study,024,English,"Simpson,W. James",0,1,0,0,0,0,0,1
118927,ENGLISH 397,Directed Study,025,English,"Stauffer,John",0,1,0,0,0,0,0,1
117540,ENGLISH 398,Doctoral Dissertation,003,English,"Burt,Stephanie",0,5,0,0,0,0,0,5
117540,ENGLISH 398,Doctoral Dissertation,004,English,"Carpio,Glenda",0,5,0,0,0,0,0,5
117540,ENGLISH 398,Doctoral Dissertation,005,English,"Claybaugh,Amanda",0,4,0,0,0,0,0,4
117540,ENGLISH 398,Doctoral Dissertation,012,English,"Greenblatt,Stephen",0,1,0,0,0,0,0,1
117540,ENGLISH 398,Doctoral Dissertation,014,English,"Lynch,Deidre",0,3,0,0,0,0,0,3
117540,ENGLISH 398,Doctoral Dissertation,017,English,"New,Elisa",0,1,0,0,0,0,0,1
117540,ENGLISH 398,Doctoral Dissertation,019,English,"Price,Leah",0,2,0,0,0,0,0,2
117540,ENGLISH 398,Doctoral Dissertation,022,English,"Scarry,Elaine",0,2,0,0,0,0,0,2
117540,ENGLISH 398,Doctoral Dissertation,024,English,"Simpson,W. James",0,1,0,0,0,0,0,1
117540,ENGLISH 398,Doctoral Dissertation,029,English,"Watson,Nicholas James",0,1,0,0,0,0,0,1
111027,ENGLISH 399,Reading and Research,030,English,"Whittington,Leah Jane",0,0,0,0,0,0,0,0
130630,ENGLISH 42,Arrivals: British Lit 700-1700,001,English,"Watson,Nicholas James",27,0,0,0,0,0,0,27
207556,ENGLISH 45,Arrivals: British Lit 700-1700,001,English,"Wilson,Anna",18,0,0,0,0,0,0,18
145782,ENGLISH 50,"Poets: Ode, Elegy, Epigram",001,English,"Burt,Stephanie",14,0,0,0,0,0,0,14
207742,ENGLISH 62D,Migrations: Displacement,001,English,"McCarthy,Jesse",40,0,0,0,0,0,0,40
130964,ENGLISH 69,Migrations: Amer Lit to 1865,001,English,"Osadetz,Stephen",12,0,0,0,0,0,0,12
207586,ENGLISH 90BN,Black New England,001,English,"Dichter,Thomas Alan",6,0,0,0,0,0,0,6
207908,ENGLISH 90FC,Contemporary American Fiction,001,English,"Warren,Andrew",15,0,0,0,0,0,0,15
146586,ENGLISH 90HB,Five Shakespeare Plays,001,English,"Shell,Marc",13,0,0,0,0,0,0,13
203067,ENGLISH 90LL,Law and Literature,001,English,"Rich,Kelly Mee",13,0,0,0,1,0,0,14
208359,ENGLISH 90MD,Machine Dreams,001,English,"Rhee,Margaret",9,0,0,1,0,0,0,10
207584,ENGLISH 90MI,Melville,001,English,"Stauffer,John",20,0,0,0,0,0,0,20
130685,ENGLISH 90NB,Nabokov Novels in English,001,English,"Carpio,Glenda",14,0,0,1,0,0,0,15
207583,ENGLISH 90RG,Recognitions,001,English,"Simpson,W. James",9,0,0,0,0,0,0,9
110763,ENGLISH 91R,Supervised Reading and Researc,001,English,"Burt,Stephanie",2,0,0,0,0,0,0,2
113443,ENGLISH 98R,Tutorial - Junior Year,001,English,"Fehrenbacher,Dena Anne",4,0,0,0,0,0,0,4
113443,ENGLISH 98R,Tutorial - Junior Year,002,English,"Grunes,Marissa Elizabeth",5,0,0,0,0,0,0,5
113443,ENGLISH 98R,Tutorial - Junior Year,003,English,"Mcnulty,Tess Dorothy",5,0,0,0,0,0,0,5
113443,ENGLISH 98R,Tutorial - Junior Year,004,English,"Reece,Josephine",4,0,0,0,0,0,0,4
113443,ENGLISH 98R,Tutorial - Junior Year,005,English,"White,Porter",3,0,0,0,0,0,0,3
113443,ENGLISH 98R,Tutorial - Junior Year,006,English,"Zong York,Janet",5,0,0,0,0,0,0,5
114256,ENGLISH 99R,Tutorial - Senior Year,001,English,"Burt,Stephanie",33,0,0,0,0,0,0,33
205147,ENGLISH CAJR,Journalism in the Age of Trump,001,English,"Abramson,Jill",9,1,0,1,0,0,0,11
146632,ENGLISH CBBR,Intermediate Poetry: Workshop,001,English,"Bell,Joshua David",12,0,0,1,0,0,0,13
207634,ENGLISH CDWR,Writing the Documentary,001,English,"Syeed,Musa",10,0,0,0,0,0,0,10
130000,ENGLISH CHCR,Advanced Poetry: Workshop,001,English,"Bell,Joshua David",8,0,0,2,0,0,0,10
205151,ENGLISH CIHR,The I’s Have It: Personal Essy,001,English,"Pollan,Michael Kevin",10,0,0,0,0,0,0,10
156630,ENGLISH CIJR,Introduction to Journalism,001,English,"Abramson,Jill",13,0,1,0,0,0,0,14
116875,ENGLISH CKR,Intro to Playwriting: Workshop,001,English,"Marks,Sam",10,0,0,0,0,0,0,10
116874,ENGLISH CLR,Introduction to Screenwriting,001,English,"Syeed,Musa",11,0,0,1,0,0,0,12
145426,ENGLISH CNFR,Creative Nonfiction: Workshop,001,English,"Frey,Darcy",10,0,0,2,0,0,0,12
207633,ENGLISH CNSR,Narrative Science Journalism,001,English,"Pollan,Michael Kevin",9,2,0,1,0,0,0,12
203264,ENGLISH CPY,Fiction Writing: Workshop,001,English,"Yoon,Paul",10,0,0,0,0,0,0,10
203264,ENGLISH CPY,Fiction Writing: Workshop,002,English,"Yoon,Paul",9,0,0,1,0,0,0,10
203266,ENGLISH CTV,Writing TV: Developing Pilot,001,English,"Marks,Sam",12,0,0,0,0,0,0,12
203265,ENGLISH CVB,Fiction Writing: Workshop,001,English,"van den Berg,Laura M.",9,1,0,1,0,0,0,11
203265,ENGLISH CVB,Fiction Writing: Workshop,002,English,"van den Berg,Laura M.",8,1,0,2,0,1,0,12
156491,ESE 132,Intro to Meteorology and Clima,001,Environmental Sci & Engineer,"Farrell,Brian F.",1,0,0,0,0,0,0,1
160452,ESE 160,Space Science and Engineering,001,Environmental Sci & Engineer,"Wordsworth,Robin",16,0,0,0,0,0,0,16
137573,ESE 162,Hydrology,001,Environmental Sci & Engineer,"McColl,Kaighin A",7,0,0,1,0,0,0,8
109684,ESE 163,Pollution Control Aquatic Eco,001,Environmental Sci & Engineer,"Ulrich,Patrick D",11,0,0,0,0,0,0,11
112610,ESPP 78,Environmental Politics,1,Envi Science & Public Policy,"Jasanoff,Sheila",50,0,0,0,0,0,0,50
123858,ESPP 90N,Energy Economy Dev. Countries,001,Envi Science & Public Policy,"McElroy,Michael B.",4,0,0,1,0,0,0,5
203663,ESPP 90Z,Climate Policy,001,Envi Science & Public Policy,"Wagner,Gernot",9,0,1,1,0,0,0,11
110943,ESPP 91R,Supervised Reading and Researc,001,Envi Science & Public Policy,"Moorcroft,Paul R",6,0,0,0,0,0,0,6
116570,ESPP 99A,Tutorial - Senior Year,001,Envi Science & Public Policy,"Moorcroft,Paul R",10,0,0,0,0,0,0,10
125197,ETHRSON 12,Pol Justice and Pol Trials,001,General Education,"Maier,Charles S.",99,0,0,0,1,0,0,100
121778,ETHRSON 18,Classic Chnse Ethical & Pol Th,001,General Education,"Puett,Michael J.",431,0,0,2,2,0,0,435
109904,ETHRSON 37,Adam & Eve,001,General Education,"Koerner,Joseph",18,0,0,0,0,0,0,18
156035,ETHRSON 39,"Money, Markets & Morals",001,General Education,"Sandel,Michael J.",199,0,0,0,12,0,0,211
120049,ETHRSON 44,What is a Republic?,001,General Education,"Carpenter,Daniel",21,0,0,0,0,0,0,21
118262,EXPOS 10,Intro to Expository Writing,100,Expository Writing,NA,0,0,0,0,0,0,0,0
118262,EXPOS 10,Intro to Expository Writing,101,Expository Writing,"Davies,Vernon Tad",11,0,0,0,0,0,0,11
118262,EXPOS 10,Intro to Expository Writing,102,Expository Writing,"Davies,Vernon Tad",9,0,0,0,0,0,0,9
118262,EXPOS 10,Intro to Expository Writing,103,Expository Writing,"Case,Sarah Elizabeth",8,0,0,0,0,0,0,8
118262,EXPOS 10,Intro to Expository Writing,104,Expository Writing,"Case,Sarah Elizabeth",10,0,0,0,0,0,0,10
118262,EXPOS 10,Intro to Expository Writing,105,Expository Writing,"Heath,Karen",10,0,0,0,0,0,0,10
118262,EXPOS 10,Intro to Expository Writing,106,Expository Writing,"Herron,James",9,0,0,0,0,0,0,9
118262,EXPOS 10,Intro to Expository Writing,108,Expository Writing,"Mumme,Donna L",10,0,0,0,0,0,0,10
118262,EXPOS 10,Intro to Expository Writing,109,Expository Writing,"Mumme,Donna L",10,0,0,0,0,0,0,10
118262,EXPOS 10,Intro to Expository Writing,110,Expository Writing,"Stalford,Maria",10,0,0,0,0,0,0,10
118262,EXPOS 10,Intro to Expository Writing,111,Expository Writing,"Stalford,Maria",10,0,0,0,0,0,0,10
118262,EXPOS 10,Intro to Expository Writing,112,Expository Writing,"Tierney,Adrienne Leigh",9,0,0,0,0,0,0,9
118262,EXPOS 10,Intro to Expository Writing,113,Expository Writing,"Tierney,Adrienne Leigh",9,0,0,0,0,0,0,9
118262,EXPOS 10,Intro to Expository Writing,114,Expository Writing,"Brown,Collier",11,0,0,0,0,0,0,11
118262,EXPOS 10,Intro to Expository Writing,115,Expository Writing,"Brown,Collier",8,0,0,0,0,0,0,8
118262,EXPOS 10,Intro to Expository Writing,116,Expository Writing,"Zaitseva,Lusia Alexeevna",10,0,0,0,0,0,0,10
118262,EXPOS 10,Intro to Expository Writing,117,Expository Writing,"Zaitseva,Lusia Alexeevna",10,0,0,0,0,0,0,10
118262,EXPOS 10,Intro to Expository Writing,118,Expository Writing,"Bellanca,Patricia",9,0,0,0,0,0,0,9
118262,EXPOS 10,Intro to Expository Writing,119,Expository Writing,"Rosenzweig,Jane",10,0,0,0,0,0,0,10
116353,EXPOS 20,Expository Writing 20,200,Expository Writing,"Skolnik,Rebecca",0,0,0,0,0,0,0,0
116353,EXPOS 20,Expository Writing 20,201,Expository Writing,"Barber,David C.",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,202,Expository Writing,"Betz,Jacob M",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,203,Expository Writing,"Betz,Jacob M",11,0,0,0,0,0,0,11
116353,EXPOS 20,Expository Writing 20,204,Expository Writing,"Brown,Willa H",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,205,Expository Writing,"Brown,Willa H",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,208,Expository Writing,"Chapman,Alison Georgina",13,0,0,0,0,0,0,13
116353,EXPOS 20,Expository Writing 20,209,Expository Writing,"Cole,Matthew B",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,210,Expository Writing,"Cole,Matthew B",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,211,Expository Writing,"Doherty,Margaret",16,0,0,0,0,0,0,16
116353,EXPOS 20,Expository Writing 20,212,Expository Writing,"Doherty,Margaret",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,213,Expository Writing,"Fu,Janling L.",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,214,Expository Writing,"Fu,Janling L.",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,215,Expository Writing,"Hayden,Julia Madeline",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,216,Expository Writing,"Hayden,Julia Madeline",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,217,Expository Writing,"Gold,Alexandra Jane",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,218,Expository Writing,"Gold,Alexandra Jane",13,0,0,0,0,0,0,13
116353,EXPOS 20,Expository Writing 20,219,Expository Writing,"Greenup,Martin Thomas",13,0,0,0,0,0,0,13
116353,EXPOS 20,Expository Writing 20,220,Expository Writing,"Greenup,Martin Thomas",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,221,Expository Writing,"Johnson,Reed A",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,222,Expository Writing,"Johnson,Reed A",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,223,Expository Writing,"Martin,Richard Joseph",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,224,Expository Writing,"Martin,Richard Joseph",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,225,Expository Writing,"Mitchell,Lindsay Joanna",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,226,Expository Writing,"Monaghan,Shannon F",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,227,Expository Writing,"Monaghan,Shannon F",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,228,Expository Writing,"Rennix,Margaret Cameron",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,229,Expository Writing,"Rennix,Margaret Cameron",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,230,Expository Writing,"Richardson,Kip Carroll",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,231,Expository Writing,"Richardson,Kip Carroll",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,232,Expository Writing,"Rossoukh,Ramyar Dagoberto",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,233,Expository Writing,"Rossoukh,Ramyar Dagoberto",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,234,Expository Writing,"Roth,Ben",12,0,0,0,0,0,0,12
116353,EXPOS 20,Expository Writing 20,235,Expository Writing,"Roth,Ben",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,236,Expository Writing,"Saha,Sparsha",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,237,Expository Writing,"Saha,Sparsha",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,238,Expository Writing,"Scheffler,Adam Nathaniel",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,239,Expository Writing,"Scheffler,Adam Nathaniel",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,240,Expository Writing,"Sinnott,Gillian Mary",13,0,0,0,0,0,0,13
116353,EXPOS 20,Expository Writing 20,241,Expository Writing,"Sinnott,Gillian Mary",16,0,0,0,0,0,0,16
116353,EXPOS 20,Expository Writing 20,242,Expository Writing,"Strub,Spencer Arthur",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,243,Expository Writing,"Strub,Spencer Arthur",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,244,Expository Writing,"Vierba,Ezer",15,0,0,0,0,0,0,15
116353,EXPOS 20,Expository Writing 20,245,Expository Writing,"Vierba,Ezer",14,0,0,0,0,0,0,14
116353,EXPOS 20,Expository Writing 20,246,Expository Writing,"Wilson,Jeffrey Robert",9,0,0,0,0,0,0,9
116353,EXPOS 20,Expository Writing 20,247,Expository Writing,"Wilson,Jeffrey Robert",16,0,0,0,0,0,0,16
116353,EXPOS 20,Expository Writing 20,248,Expository Writing,"Wittenberg,Eve",13,0,0,0,0,0,0,13
116353,EXPOS 20,Expository Writing 20,251,Expository Writing,"Meyer,Rachel",14,0,0,0,0,0,0,14
